5x5x30 cm wall corner [194214];0.7071065306663513;0.7071070075035095;-2.8378957495078794e-07;-2.8378985916788224e-07
300x600 OSB [194217];-1.788139485370266e-07;0.7071067690849304;-0.7071068286895752;-4.1011583107319893e-07
foam [241153];0.0;0.0;0.0;1.0
Terrain bay sloped with base [241156];0.0;0.0;0.0;1.0
Hinge-165 [230771];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Hingeplate [188925];0.9914448261260986;1.7057467971426377e-07;-0.13052615523338318;-3.8234580301832466e-07
Hingeplate [188928];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Group#9 [188931];-2.8378957495078794e-07;-0.7071064114570618;-0.7071071267127991;-2.8378985916788224e-07
Hinge-165 [230774];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Hingeplate [188925];0.9914448261260986;1.7057467971426377e-07;-0.13052615523338318;-3.8234580301832466e-07
Hingeplate [188928];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Group#9 [188931];-2.8378957495078794e-07;-0.7071064114570618;-0.7071071267127991;-2.8378985916788224e-07
5x5x30 cm wall corner [230777];0.7071067094802856;-0.7071068286895752;-2.837897170593351e-07;2.8378968863762566e-07
1200x600 OSB [230780];-0.7071068286895752;-5.7112111264204235e-15;5.711209855871003e-15;0.7071067094802856
5x5x30 cm wall corner [230783];0.7071067094802856;-0.7071068286895752;-2.837897170593351e-07;2.8378968863762566e-07
5x5x30 cm wall corner [230786];0.7071067094802856;-0.7071068286895752;-2.837897170593351e-07;2.8378968863762566e-07
600x1200 OSB [230789];0.5;-0.5000000596046448;0.5;-0.4999999403953552
600x2400 OSB [230792];0.5000000596046448;-0.4999999403953552;-0.4999999701976776;-0.4999999701976776
600x1200 OSB [230795];-0.5;-0.5000000596046448;0.5;0.4999999403953552
1200x600 OSB [230798];-0.7071068286895752;-5.7112111264204235e-15;5.711209855871003e-15;0.7071067094802856
300x600 OSB [230801];-0.7071068286895752;-5.7112111264204235e-15;5.711209855871003e-15;0.7071067094802856
600x2400 OSB [230804];0.5000000596046448;-0.4999999403953552;-0.4999999701976776;-0.4999999701976776
5x5x30 cm wall corner [230807];0.7071067094802856;-0.7071068286895752;-2.837897170593351e-07;2.8378968863762566e-07
300x600 OSB [230810];-0.7071068286895752;-5.7112111264204235e-15;5.711209855871003e-15;0.7071067094802856
Slope support [230813];0.0;0.0;0.0;1.0
Slope sidewall [192398];0.0;0.0;0.0;1.0
Slope post 1 [192401];0.0;0.0;0.0;1.0
Slope post 1 [192404];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Slope post 2 [192407];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Slope sidewall [192410];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Slope post 2 [192413];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Slope backplate [192416];0.0;0.0;0.0;1.0
Sloper brace [192419];0.0;0.13052618503570557;0.0;0.9914448261260986
Sloper brace [192422];0.0;0.13052618503570557;0.0;0.9914448261260986
12 00x1200 OSB#1 [192425];4.2653111682598743e-16;0.13052618503570557;5.615385071487683e-17;0.9914448261260986
Sloper brace [192428];0.0;0.13052618503570557;0.0;0.9914448261260986
Sloper brace [192431];0.0;0.13052618503570557;0.0;0.9914448261260986
Slope support [230816];0.0;0.0;-1.0;-4.0133926404450904e-07
Slope sidewall [192398];0.0;0.0;-1.0;-4.0133926404450904e-07
Slope post 1 [192401];0.0;0.0;-1.0;-4.0133926404450904e-07
Slope post 1 [192404];-1.0;8.026785280890181e-07;3.221464165304583e-13;-4.0133926404450904e-07
Slope post 2 [192407];-1.0;8.026785280890181e-07;3.221464165304583e-13;-4.0133926404450904e-07
Slope sidewall [192410];-1.0;8.026785280890181e-07;3.221464165304583e-13;-4.0133926404450904e-07
Slope post 2 [192413];-1.0;8.026785280890181e-07;3.221464165304583e-13;-4.0133926404450904e-07
Slope backplate [192416];0.0;0.0;-1.0;-4.0133926404450904e-07
Sloper brace [192419];0.13052618503570557;-5.238527833739681e-08;-0.9914448261260986;-3.979057225933502e-07
Sloper brace [192422];0.13052618503570557;-5.238527833739681e-08;-0.9914448261260986;-3.979057225933502e-07
12 00x1200 OSB#1 [192425];0.13052618503570557;-5.238527833739681e-08;-0.9914448261260986;-3.979057225933502e-07
Sloper brace [192428];0.13052618503570557;-5.238527833739681e-08;-0.9914448261260986;-3.979057225933502e-07
Sloper brace [192431];0.13052618503570557;-5.238527833739681e-08;-0.9914448261260986;-3.979057225933502e-07
1200x2400 OSB [230819];0.7071067094802856;-0.7071068286895752;-2.837897170593351e-07;2.8378968863762566e-07
1.1m 5x10cm beam [230822];-0.7071067690849304;-0.7071067690849304;-2.837897170593351e-07;-2.837897170593351e-07
Component#13 [230825];-0.7010574340820312;-0.7010573744773865;-0.09229591488838196;-0.09229591488838196
1.1m 5x10cm beam [188883];0.7010576725006104;-0.7010570168495178;0.09229595959186554;-0.09229587018489838
5x5x30 cm wall corner [188886];-0.7010573148727417;-0.7010573744773865;-0.09229591488838196;-0.09229591488838196
1200x2400 OSB [188889];-0.7010573148727417;-0.7010573744773865;-0.09229591488838196;-0.09229591488838196
600x1200 OSB [188892];-0.5609854459762573;-0.5609855055809021;0.4304594397544861;0.4304593801498413
600x2400 OSB [188895];-0.5609854459762573;-0.43045932054519653;0.4304593801498413;-0.5609855651855469
2.4m 5x10cm beam [188898];-0.9914448261260986;-2.0892014163109707e-07;-0.13052614033222198;-2.2351741790771484e-08
2.4m 5x10cm beam [188901];-0.9914448261260986;-2.0892014163109707e-07;-0.13052614033222198;-2.2351741790771484e-08
1.1m 5x10cm beam [188904];0.7010576725006104;-0.7010570168495178;0.09229595959186554;-0.09229587018489838
300x600 OSB [188907];-0.09229585528373718;-0.7010572552680969;0.701057493686676;-0.09229601919651031
5x5x30 cm wall corner [188910];-0.7010573148727417;-0.7010573744773865;-0.09229591488838196;-0.09229591488838196
1.1m 5x10cm beam [230828];-0.7071067690849304;-0.7071067690849304;-2.837897170593351e-07;-2.837897170593351e-07
2.4m 5x10cm beam [230831];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
1.1m 5x10cm beam [230834];-0.7071067690849304;-0.7071067690849304;-2.837897170593351e-07;-2.837897170593351e-07
1200x2400 OSB [230837];0.7071067094802856;-0.7071068286895752;-2.837897170593351e-07;2.8378968863762566e-07
Hinge-165 [230840];-1.0;0.0;0.0;-4.0133926404450904e-07
Hingeplate [188925];5.68480402307614e-07;-0.9914448261260986;3.2996055665535096e-07;-0.13052615523338318
Hingeplate [188928];-1.0;0.0;0.0;-4.0133926404450904e-07
Group#9 [188931];-0.7071064114570618;0.0;0.0;-0.7071071267127991
2.4m 5x10cm beam [230843];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
2.4m 5x10cm beam [230846];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
2.4m 5x10cm beam [230849];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Component#13 [230852];0.7010573744773865;-0.7010574340820312;-0.09229593724012375;0.09229588508605957
1.1m 5x10cm beam [188883];0.7010573148727417;0.701057493686676;-0.09229585528373718;-0.09229594469070435
5x5x30 cm wall corner [188886];0.7010572552680969;-0.7010575532913208;-0.09229590743780136;0.09229589253664017
1200x2400 OSB [188889];0.7010572552680969;-0.7010575532913208;-0.09229590743780136;0.09229589253664017
600x1200 OSB [188892];0.5609853267669678;-0.5609855651855469;0.43045952916145325;-0.43045932054519653
600x2400 OSB [188895];0.43045926094055176;-0.5609855651855469;-0.5609855055809021;-0.43045952916145325
2.4m 5x10cm beam [188898];-2.086162709247219e-07;-0.9914449453353882;-1.4439485163109111e-08;0.1305261254310608
2.4m 5x10cm beam [188901];-2.086162709247219e-07;-0.9914449453353882;-1.4439485163109111e-08;0.1305261254310608
1.1m 5x10cm beam [188904];0.7010573148727417;0.701057493686676;-0.09229585528373718;-0.09229594469070435
300x600 OSB [188907];0.7010573744773865;-0.09229596704244614;-0.09229586273431778;-0.701057493686676
5x5x30 cm wall corner [188910];0.7010572552680969;-0.7010575532913208;-0.09229590743780136;0.09229589253664017
1.1m 5x10cm beam [230855];-0.7071067690849304;-0.7071067690849304;-2.837897170593351e-07;-2.837897170593351e-07
Hinge-165 [230858];-1.0;0.0;0.0;-4.0133926404450904e-07
Hingeplate [188925];5.68480402307614e-07;-0.9914448261260986;3.2996055665535096e-07;-0.13052615523338318
Hingeplate [188928];-1.0;0.0;0.0;-4.0133926404450904e-07
Group#9 [188931];-0.7071064114570618;0.0;0.0;-0.7071071267127991
Terrain bay sloped with base [241159];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Hinge-165 [230771];0.0;3.221464165304583e-13;0.0;-1.0
Hingeplate [188925];-0.13052615523338318;6.794520146513605e-08;-0.9914448261260986;-5.160951559446403e-07
Hingeplate [188928];0.0;-3.221464165304583e-13;-1.2929000995265747e-19;1.0
Group#9 [188931];-0.7071068286895752;-2.277917980110511e-13;-2.277920148514856e-13;0.7071067094802856
Hinge-165 [230774];0.0;3.221464165304583e-13;0.0;-1.0
Hingeplate [188925];-0.13052615523338318;6.794520146513605e-08;-0.9914448261260986;-5.160951559446403e-07
Hingeplate [188928];0.0;-3.221464165304583e-13;-1.2929000995265747e-19;1.0
Group#9 [188931];-0.7071068286895752;-2.277917980110511e-13;-2.277920148514856e-13;0.7071067094802856
5x5x30 cm wall corner [230777];-2.5579538487363607e-13;-5.675793772752513e-07;0.7071070075035095;-0.7071065306663513
1200x600 OSB [230780];-2.8378957495078794e-07;-0.7071064114570618;-0.7071071267127991;-2.8378985916788224e-07
5x5x30 cm wall corner [230783];-2.5579538487363607e-13;-5.675793772752513e-07;0.7071070075035095;-0.7071065306663513
5x5x30 cm wall corner [230786];-2.5579538487363607e-13;-5.675793772752513e-07;0.7071070075035095;-0.7071065306663513
600x1200 OSB [230789];-0.5000000596046448;0.4999999403953552;0.5000004172325134;-0.49999967217445374
600x2400 OSB [230792];0.5;0.4999995827674866;0.5000004172325134;-0.4999999701976776
600x1200 OSB [230795];-0.5000004172325134;-0.4999995231628418;-0.4999999701976776;-0.5000000596046448
1200x600 OSB [230798];-2.8378957495078794e-07;-0.7071064114570618;-0.7071071267127991;-2.8378985916788224e-07
300x600 OSB [230801];-2.8378957495078794e-07;-0.7071064114570618;-0.7071071267127991;-2.8378985916788224e-07
600x2400 OSB [230804];0.5;0.4999995827674866;0.5000004172325134;-0.4999999701976776
5x5x30 cm wall corner [230807];-2.5579538487363607e-13;-5.675793772752513e-07;0.7071070075035095;-0.7071065306663513
300x600 OSB [230810];-2.8378957495078794e-07;-0.7071064114570618;-0.7071071267127991;-2.8378985916788224e-07
Slope support [230813];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Slope sidewall [192398];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Slope post 1 [192401];-4.0133926404450904e-07;-1.0;-4.0133926404450904e-07;-1.6107320826522914e-13
Slope post 1 [192404];0.0;3.221464165304583e-13;0.0;-1.0
Slope post 2 [192407];0.0;3.221464165304583e-13;0.0;-1.0
Slope sidewall [192410];0.0;3.221464165304583e-13;0.0;-1.0
Slope post 2 [192413];0.0;3.221464165304583e-13;0.0;-1.0
